work_year,job_title,job_category,salary_in_usd,experience_level,company_location
2022,Data Analyst,Data Analysis,150000,Senior,United States
2022,Data Analyst,Data Analysis,127000,Senior,United States
2022,Data Engineer,Data Engineering,275000,Senior,United States
2022,Data Engineer,Data Engineering,166000,Senior,United States
2022,Data Scientist,Data Science and Research,159699,Senior,United States
2022,Data Scientist,Data Science and Research,138938,Senior,United States
2022,BI Analyst,BI and Visualization,76000,Entry-level,United States
2022,Analytics Engineer,Leadership and Management,103432,Senior,United Kingdom
2022,Analytics Engineer,Leadership and Management,92350,Senior,United Kingdom
2022,Data Analyst,Data Analysis,80000,Senior,United States
2022,Data Analyst,Data Analysis,52500,Senior,United States
2022,Data Engineer,Data Engineering,236000,Senior,United States
2022,Data Engineer,Data Engineering,182000,Senior,United States
2022,Data Scientist,Data Science and Research,180000,Senior,United States
2022,Data Analyst,Data Analysis,135000,Senior,United States
2022,Research Engineer,Data Science and Research,240000,Mid-level,United States
2022,Data Analyst,Data Analysis,125404,Entry-level,United States
2022,Data Engineer,Data Engineering,195000,Senior,United States
2022,Data Engineer,Data Engineering,110000,Senior,United States
2022,Data Operations Analyst,Data Quality and Operations,123000,Senior,United States
2022,Data Operations Analyst,Data Quality and Operations,92250,Senior,United States
2022,ML Engineer,Machine Learning and AI,180000,Mid-level,United States
2022,ML Engineer,Machine Learning and AI,100000,Mid-level,United States
2022,Data Engineer,Data Engineering,97000,Senior,United States
2022,Data Engineer,Data Engineering,90000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,180000,Senior,United States
2022,Data Engineer,Data Engineering,260000,Senior,United States
2022,Data Engineer,Data Engineering,180000,Senior,United States
2022,Analytics Engineer,Leadership and Management,210000,Executive,United States
2022,Analytics Engineer,Leadership and Management,157000,Executive,United States
2022,Data Analyst,Data Analysis,80000,Mid-level,United States
2022,Data Analyst,Data Analysis,52500,Mid-level,United States
2022,Data Architect,Data Architecture and Modeling,128000,Senior,United States
2022,Data Architect,Data Architecture and Modeling,81500,Senior,United States
2022,Data Operations Engineer,Data Quality and Operations,105000,Senior,United States
2022,Data Operations Engineer,Data Quality and Operations,70000,Senior,United States
2022,Data Scientist,Data Science and Research,175000,Senior,United States
2022,Data Scientist,Data Science and Research,122500,Senior,United States
2022,Data Engineer,Data Engineering,171000,Senior,United States
2022,Data Engineer,Data Engineering,117000,Senior,United States
2022,Data Scientist,Data Science and Research,202800,Senior,United States
2022,Data Scientist,Data Science and Research,104300,Senior,United States
2022,Data Analyst,Data Analysis,36773,Senior,Spain
2022,Data Scientist,Data Science and Research,30000,Mid-level,Mexico
2022,Analytics Engineer,Leadership and Management,78000,Mid-level,Brazil
2022,Analytics Engineer,Leadership and Management,48000,Mid-level,Brazil
2022,Data Engineer,Data Engineering,78000,Mid-level,Brazil
2022,Data Engineer,Data Engineering,42000,Mid-level,Brazil
2022,Data Architect,Data Architecture and Modeling,345600,Senior,United States
2022,Data Architect,Data Architecture and Modeling,230400,Senior,United States
2022,BI Analyst,BI and Visualization,78000,Mid-level,Brazil
2022,BI Analyst,BI and Visualization,48000,Mid-level,Brazil
2022,Data Analyst,Data Analysis,175950,Senior,United States
2022,Data Analyst,Data Analysis,130050,Senior,United States
2022,Data Engineer,Data Engineering,205600,Senior,United States
2022,Data Engineer,Data Engineering,105700,Senior,United States
2022,Data Analyst,Data Analysis,236600,Senior,United States
2022,Data Scientist,Data Science and Research,84000,Mid-level,Brazil
2022,Data Scientist,Data Science and Research,54000,Mid-level,Brazil
2022,Data Scientist,Data Science and Research,80000,Entry-level,United States
2022,Marketing Data Analyst,Data Analysis,200000,Senior,United Kingdom
2022,Data Scientist,Data Science and Research,73742,Entry-level,Canada
2022,Data Science Lead,Data Science and Research,165000,Senior,United States
2022,Data Scientist,Data Science and Research,33246,Entry-level,United Kingdom
2021,Data Engineer,Data Engineering,75050,Mid-level,Australia
2022,Machine Learning Engineer,Machine Learning and AI,108000,Entry-level,United States
2022,Data Scientist,Data Science and Research,155000,Senior,United States
2022,Data Scientist,Data Science and Research,38000,Senior,United States
2022,Data Analyst,Data Analysis,85000,Mid-level,United States
2022,Data Analyst,Data Analysis,65000,Mid-level,United States
2022,Data Engineer,Data Engineering,110820,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,92350,Mid-level,United Kingdom
2022,Data Scientist,Data Science and Research,153600,Senior,United States
2022,Data Scientist,Data Science and Research,106800,Senior,United States
2022,Data Scientist,Data Science and Research,50000,Senior,United States
2022,Data Scientist,Data Science and Research,123400,Senior,United States
2022,Data Scientist,Data Science and Research,88100,Senior,United States
2022,Data Scientist,Data Science and Research,120000,Senior,United States
2022,Data Scientist,Data Science and Research,55000,Senior,United States
2022,Analytics Engineer,Leadership and Management,150000,Senior,United States
2022,Analytics Engineer,Leadership and Management,120000,Senior,United States
2022,Data Science Consultant,Data Science and Research,139000,Senior,United States
2022,Data Analyst,Data Analysis,139600,Senior,United States
2022,Data Analyst,Data Analysis,85700,Senior,United States
2022,Data Engineer,Data Engineering,185000,Senior,United States
2022,Data Engineer,Data Engineering,50000,Senior,United States
2022,Data Scientist,Data Science and Research,200000,Senior,United States
2022,ML Engineer,Machine Learning and AI,148500,Mid-level,United States
2022,ML Engineer,Machine Learning and AI,98200,Mid-level,United States
2022,Data Analyst,Data Analysis,115000,Senior,United States
2022,Data Analyst,Data Analysis,95000,Senior,United States
2022,Data Architect,Data Architecture and Modeling,225000,Senior,United States
2022,Data Architect,Data Architecture and Modeling,66000,Senior,United States
2022,Data Manager,Leadership and Management,134000,Mid-level,United States
2022,Data Manager,Leadership and Management,98000,Mid-level,United States
2022,Data Analyst,Data Analysis,105000,Mid-level,United States
2022,Data Analyst,Data Analysis,62000,Mid-level,United States
2022,BI Data Analyst,Data Analysis,57000,Entry-level,United States
2022,Big Data Engineer,Data Engineering,161311,Senior,Canada
2022,Data Scientist,Data Science and Research,144200,Mid-level,United States
2022,Data Scientist,Data Science and Research,115360,Mid-level,United States
2022,Data Scientist,Data Science and Research,83171,Mid-level,Australia
2022,Data Engineer,Data Engineering,73546,Senior,Portugal
2022,Data Engineer,Data Engineering,42026,Senior,Portugal
2022,Data Architect,Data Architecture and Modeling,180000,Senior,United States
2022,Data Architect,Data Architecture and Modeling,160000,Senior,United States
2022,Data Scientist,Data Science and Research,108000,Mid-level,United States
2022,Machine Learning Manager,Machine Learning and AI,200000,Senior,United States
2022,Machine Learning Manager,Machine Learning and AI,150000,Senior,United States
2022,Data Manager,Leadership and Management,125976,Executive,Canada
2022,Data Engineer,Data Engineering,188700,Senior,United States
2022,Data Engineer,Data Engineering,160395,Senior,United States
2022,Data Scientist,Data Science and Research,198440,Senior,United States
2022,Data Scientist,Data Science and Research,144000,Senior,United States
2022,Applied Scientist,Data Science and Research,191475,Senior,United States
2022,Applied Scientist,Data Science and Research,141525,Senior,United States
2022,Data Scientist,Data Science and Research,75648,Mid-level,Germany
2022,Lead Data Scientist,Data Science and Research,156868,Senior,United States
2022,BI Analyst,BI and Visualization,200000,Senior,Nigeria
2022,Lead Machine Learning Engineer,Machine Learning and AI,69344,Senior,Portugal
2022,Data Analyst,Data Analysis,90000,Senior,United States
2022,Research Scientist,Data Science and Research,126080,Mid-level,Germany
2022,Research Scientist,Data Science and Research,84053,Mid-level,Germany
2022,Data Engineer,Data Engineering,200000,Senior,United States
2022,Data Engineer,Data Engineering,180000,Senior,United States
2022,Analytics Engineer,Leadership and Management,108000,Mid-level,United States
2022,Analytics Engineer,Leadership and Management,85000,Mid-level,United States
2022,Data Engineer,Data Engineering,165000,Senior,United States
2022,Data Engineer,Data Engineering,132000,Senior,United States
2022,Analytics Engineer,Leadership and Management,130000,Senior,United States
2022,Analytics Engineer,Leadership and Management,110000,Senior,United States
2022,BI Data Analyst,Data Analysis,45050,Mid-level,Australia
2021,Data Analyst,Data Analysis,42028,Entry-level,Australia
2022,Data Analytics Engineer,Leadership and Management,135000,Mid-level,United States
2022,Data Engineer,Data Engineering,178800,Senior,United States
2022,Data Engineer,Data Engineering,132100,Senior,United States
2022,Data Analyst,Data Analysis,20000,Entry-level,United States
2022,Machine Learning Engineer,Machine Learning and AI,140000,Senior,Canada
2022,Machine Learning Engineer,Machine Learning and AI,110000,Senior,Canada
2022,Data Engineer,Data Engineering,160000,Senior,United States
2022,Data Engineer,Data Engineering,85000,Senior,United States
2022,ETL Developer,Data Engineering,250000,Senior,United States
2022,ETL Developer,Data Engineering,63000,Senior,United States
2022,Data Engineer,Data Engineering,187200,Executive,United States
2022,Data Engineer,Data Engineering,116100,Executive,United States
2022,Data Engineer,Data Engineering,145000,Senior,United States
2022,Data Engineer,Data Engineering,229998,Senior,United States
2022,Data Engineer,Data Engineering,154545,Senior,United States
2022,Data Scientist,Data Science and Research,215000,Senior,United States
2022,Data Scientist,Data Science and Research,159000,Senior,United States
2022,AI Scientist,Machine Learning and AI,50000,Entry-level,United States
2022,Data Scientist Lead,Data Science and Research,183000,Senior,United States
2022,Data Analyst,Data Analysis,99750,Senior,United States
2022,Data Analyst,Data Analysis,68400,Senior,United States
2022,Data Scientist,Data Science and Research,236900,Senior,United States
2022,Data Scientist,Data Science and Research,159200,Senior,United States
2022,Data Science Manager,Data Science and Research,243225,Senior,United States
2022,Data Science Manager,Data Science and Research,179775,Senior,United States
2022,Data Scientist,Data Science and Research,128000,Senior,United States
2022,Data Scientist,Data Science and Research,191475,Senior,United States
2022,Data Scientist,Data Science and Research,141525,Senior,United States
2022,Data Scientist,Data Science and Research,218000,Senior,United States
2022,Data Scientist,Data Science and Research,145300,Senior,United States
2022,ML Engineer,Machine Learning and AI,195400,Senior,United States
2022,ML Engineer,Machine Learning and AI,131300,Senior,United States
2022,Data Specialist,Data Management and Strategy,105000,Entry-level,United States
2022,Data Scientist,Data Science and Research,207000,Senior,United States
2022,Data Scientist,Data Science and Research,153000,Senior,United States
2022,Data Analyst,Data Analysis,99000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,200000,Senior,Puerto Rico
2022,Machine Learning Engineer,Machine Learning and AI,135000,Senior,Puerto Rico
2022,Data Engineer,Data Engineering,195700,Senior,United States
2022,Data Engineer,Data Engineering,130500,Senior,United States
2022,ML Engineer,Machine Learning and AI,130000,Senior,United States
2022,ML Engineer,Machine Learning and AI,84000,Senior,United States
2022,Data Operations Engineer,Data Quality and Operations,100000,Mid-level,United States
2022,Data Operations Engineer,Data Quality and Operations,60000,Mid-level,United States
2022,Data Engineer,Data Engineering,80036,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,67723,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,141300,Senior,United States
2022,Data Engineer,Data Engineering,102100,Senior,United States
2022,Business Data Analyst,Data Analysis,150000,Mid-level,United States
2022,Data Scientist,Data Science and Research,102200,Mid-level,United Kingdom
2022,Data Analyst,Data Analysis,144000,Senior,United States
2022,Data Analyst,Data Analysis,113000,Senior,United States
2022,AI Scientist,Machine Learning and AI,31520,Entry-level,Spain
2022,Data Architect,Data Architecture and Modeling,195400,Senior,United States
2022,Data Architect,Data Architecture and Modeling,131300,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,195400,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,131300,Senior,United States
2022,Data Engineer,Data Engineering,80000,Senior,United States
2022,NLP Engineer,Machine Learning and AI,60000,Mid-level,United States
2022,Machine Learning Engineer,Machine Learning and AI,63040,Senior,Finland
2022,Business Data Analyst,Data Analysis,50000,Entry-level,American Samoa
2022,Data Engineer,Data Engineering,105000,Senior,United States
2022,Analytics Engineer,Leadership and Management,190000,Senior,United States
2022,Analytics Engineer,Leadership and Management,140000,Senior,United States
2022,Data Scientist,Data Science and Research,180000,Senior,United States
2022,Data Scientist,Data Science and Research,165000,Senior,United States
2022,Applied Machine Learning Scientist,Machine Learning and AI,108000,Senior,United States
2021,Machine Learning Research Engineer,Data Science and Research,20000,Entry-level,France
2022,Data Scientist,Data Science and Research,179400,Senior,United States
2022,Data Scientist,Data Science and Research,154000,Senior,United States
2022,Machine Learning Scientist,Machine Learning and AI,193900,Senior,United States
2022,Machine Learning Scientist,Machine Learning and AI,129300,Senior,United States
2022,Data Science Manager,Data Science and Research,222640,Executive,United States
2022,Data Science Manager,Data Science and Research,182160,Executive,United States
2022,Data Engineer,Data Engineering,150000,Mid-level,United States
2022,Data Engineer,Data Engineering,100000,Mid-level,United States
2022,Analytics Engineer,Leadership and Management,122500,Senior,United States
2022,Analytics Engineer,Leadership and Management,100000,Senior,United States
2022,Data Engineer,Data Engineering,297500,Executive,United States
2022,Data Engineer,Data Engineering,260000,Executive,United States
2021,Machine Learning Developer,Machine Learning and AI,15000,Entry-level,Thailand
2022,Data Engineer,Data Engineering,193000,Senior,United States
2022,Data Scientist,Data Science and Research,93000,Entry-level,United States
2022,Data Scientist,Data Science and Research,73000,Entry-level,United States
2022,Data Scientist,Data Science and Research,136994,Senior,United States
2022,Data Scientist,Data Science and Research,101570,Senior,United States
2022,Director of Data Science,Data Science and Research,57786,Senior,France
2022,Data Analyst,Data Analysis,136000,Mid-level,United States
2022,Data Analyst,Data Analysis,112000,Mid-level,United States
2022,Data Scientist,Data Science and Research,172000,Senior,United States
2022,Data Engineer,Data Engineering,215000,Senior,United States
2022,Data Engineer,Data Engineering,164000,Senior,United States
2021,Data Engineer,Data Engineering,45390,Entry-level,United Kingdom
2022,Data Analyst,Data Analysis,97500,Mid-level,United States
2022,Applied Scientist,Data Science and Research,212800,Senior,United States
2022,Applied Scientist,Data Science and Research,142800,Senior,United States
2022,Data Scientist,Data Science and Research,73546,Mid-level,Netherlands
2022,Data Scientist,Data Science and Research,50000,Entry-level,Germany
2022,Data Scientist,Data Science and Research,151800,Senior,United States
2022,Data Scientist,Data Science and Research,130240,Senior,United States
2022,Analytics Engineer,Leadership and Management,165000,Senior,United States
2022,Analytics Engineer,Leadership and Management,140250,Senior,United States
2022,Data Scientist,Data Science and Research,179400,Senior,United States
2022,Data Scientist,Data Science and Research,154000,Senior,United States
2022,Financial Data Analyst,Data Analysis,75000,Mid-level,United States
2022,Data Engineer,Data Engineering,84053,Mid-level,Greece
2022,Data Engineer,Data Engineering,73546,Mid-level,Greece
2022,Data Engineer,Data Engineering,98506,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,86193,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,84053,Mid-level,Spain
2022,Data Engineer,Data Engineering,73546,Mid-level,Spain
2022,Analytics Engineer,Leadership and Management,102663,Senior,United Kingdom
2022,Analytics Engineer,Leadership and Management,80041,Senior,United Kingdom
2022,Data Engineer,Data Engineering,104611,Senior,United Kingdom
2022,Data Engineer,Data Engineering,82280,Senior,United Kingdom
2022,Data Scientist,Data Science and Research,191475,Senior,United States
2022,Data Scientist,Data Science and Research,141525,Senior,United States
2022,Data Analyst,Data Analysis,115000,Senior,United States
2022,Data Scientist,Data Science and Research,31520,Entry-level,Spain
2022,Data Operations Analyst,Data Quality and Operations,81000,Senior,United States
2022,Data Operations Analyst,Data Quality and Operations,66000,Senior,United States
2022,Data Analyst,Data Analysis,46000,Entry-level,United States
2022,Data Engineer,Data Engineering,80000,Entry-level,United States
2022,Machine Learning Scientist,Machine Learning and AI,200000,Executive,United States
2022,Machine Learning Scientist,Machine Learning and AI,180000,Executive,United States
2022,AI Scientist,Machine Learning and AI,200000,Executive,United States
2022,Data Scientist,Data Science and Research,204100,Senior,United States
2022,Data Scientist,Data Science and Research,136100,Senior,United States
2022,Analytics Engineer,Leadership and Management,250000,Senior,United States
2022,Analytics Engineer,Leadership and Management,63000,Senior,United States
2022,Data Scientist,Data Science and Research,118208,Mid-level,United Kingdom
2022,Data Scientist,Data Science and Research,110820,Mid-level,United Kingdom
2021,Computer Vision Software Engineer,Machine Learning and AI,19073,Entry-level,Denmark
2022,Data Specialist,Data Management and Strategy,95000,Senior,United States
2022,Data Specialist,Data Management and Strategy,70000,Senior,United States
2022,Applied Machine Learning Scientist,Machine Learning and AI,75000,Mid-level,United States
2022,Data Analyst,Data Analysis,113000,Mid-level,United States
2022,Data Scientist,Data Science and Research,170000,Senior,United States
2022,Data Analytics Consultant,Leadership and Management,113000,Mid-level,United States
2022,Product Data Analyst,Data Analysis,140000,Mid-level,United States
2021,Data Analyst,Data Analysis,50000,Senior,Philippines
2022,BI Data Analyst,Data Analysis,53368,Mid-level,Australia
2022,Lead Data Scientist,Data Science and Research,29944,Senior,Portugal
2022,Data Scientist,Data Science and Research,160000,Senior,United States
2022,Data Scientist,Data Science and Research,119300,Senior,United States
2022,Research Scientist,Data Science and Research,145000,Mid-level,United States
2022,Data Engineer,Data Engineering,90000,Senior,United States
2022,ETL Developer,Data Engineering,146200,Senior,United States
2022,ETL Developer,Data Engineering,124270,Senior,United States
2022,Data Scientist,Data Science and Research,225000,Mid-level,United States
2022,Data Scientist,Data Science and Research,160000,Mid-level,United States
2022,Data Scientist,Data Science and Research,54634,Mid-level,Netherlands
2022,Data Engineer,Data Engineering,185800,Senior,Canada
2022,Data Engineer,Data Engineering,137400,Senior,Canada
2022,Analytics Engineer,Leadership and Management,245000,Senior,United States
2022,Analytics Engineer,Leadership and Management,180000,Senior,United States
2022,Analytics Engineer,Leadership and Management,203500,Senior,United States
2022,Analytics Engineer,Leadership and Management,152000,Senior,United States
2022,Data Engineer,Data Engineering,250000,Senior,United States
2022,Data Engineer,Data Engineering,63000,Senior,United States
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,186000,Senior,United States
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,148800,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,128058,Mid-level,United Kingdom
2022,Data Scientist,Data Science and Research,82000,Entry-level,United States
2022,Data Scientist,Data Science and Research,110000,Entry-level,France
2022,Applied Machine Learning Scientist,Machine Learning and AI,173000,Mid-level,United States
2022,Machine Learning Engineer,Machine Learning and AI,186000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,148800,Senior,United States
2022,Data Science Manager,Data Science and Research,158000,Mid-level,United States
2022,Data Science Manager,Data Science and Research,134000,Mid-level,United States
2022,Analytics Engineer,Leadership and Management,200000,Executive,United States
2022,Analytics Engineer,Leadership and Management,150000,Executive,United States
2022,Data Analyst,Data Analysis,216200,Senior,United States
2022,Data Analyst,Data Analysis,144100,Senior,United States
2022,Data Scientist,Data Science and Research,115573,Mid-level,Netherlands
2022,Data Scientist,Data Science and Research,89306,Mid-level,Netherlands
2022,ETL Developer,Data Engineering,250000,Senior,United States
2022,ETL Developer,Data Engineering,63000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,135000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,85000,Senior,United States
2022,Data Science Manager,Data Science and Research,206000,Senior,United States
2022,Data Science Manager,Data Science and Research,175100,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,189650,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,164996,Senior,United States
2022,Data Engineer,Data Engineering,154000,Senior,United States
2022,Data Engineer,Data Engineering,126000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,200000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,150000,Senior,United States
2022,Analytics Engineer,Leadership and Management,135000,Senior,United States
2022,Data Engineer,Data Engineering,98506,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,73880,Mid-level,United Kingdom
2022,Data Analyst,Data Analysis,117000,Senior,United States
2022,Data Analyst,Data Analysis,99450,Senior,United States
2022,Data Engineer,Data Engineering,200000,Senior,Puerto Rico
2022,Data Engineer,Data Engineering,135000,Senior,Puerto Rico
2022,Machine Learning Engineer,Machine Learning and AI,193900,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,129300,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,55410,Entry-level,United Kingdom
2022,Data Analyst,Data Analysis,86193,Senior,United Kingdom
2022,Data Analyst,Data Analysis,61566,Senior,United Kingdom
2022,Data Analyst,Data Analysis,175000,Senior,United States
2022,Data Analyst,Data Analysis,130000,Senior,United States
2022,Data Engineer,Data Engineering,188100,Senior,United States
2022,Data Engineer,Data Engineering,139860,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,248700,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,167100,Senior,United States
2022,BI Data Analyst,Data Analysis,50432,Mid-level,Germany
2022,Data Scientist,Data Science and Research,205000,Senior,United States
2022,Data Architect,Data Architecture and Modeling,141300,Senior,United States
2022,Data Architect,Data Architecture and Modeling,102100,Senior,United States
2022,Data Analyst,Data Analysis,50000,Entry-level,Argentina
2022,Data Scientist,Data Science and Research,84053,Entry-level,Belgium
2022,Lead Data Scientist,Data Science and Research,61566,Mid-level,United Kingdom
2022,Data Architect,Data Architecture and Modeling,250000,Senior,United States
2022,Data Architect,Data Architecture and Modeling,63000,Senior,United States
2022,Data Science Manager,Data Science and Research,189500,Senior,United States
2022,Data Science Manager,Data Science and Research,140100,Senior,United States
2022,Data Engineer,Data Engineering,177600,Senior,United States
2022,Data Engineer,Data Engineering,131300,Senior,United States
2022,Data Engineer,Data Engineering,24000,Mid-level,United States
2022,Machine Learning Engineer,Machine Learning and AI,202900,Senior,United States
2022,Data Engineer,Data Engineering,115000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,115000,Entry-level,United States
2022,Machine Learning Engineer,Machine Learning and AI,193900,Mid-level,United States
2022,Machine Learning Engineer,Machine Learning and AI,129300,Mid-level,United States
2022,Data Scientist,Data Science and Research,140000,Senior,United States
2022,Data Analyst,Data Analysis,216200,Mid-level,United States
2022,Data Analyst,Data Analysis,144100,Mid-level,United States
2022,Machine Learning Scientist,Machine Learning and AI,216000,Senior,United States
2022,Machine Learning Scientist,Machine Learning and AI,144000,Senior,United States
2022,Data Analyst,Data Analysis,150000,Entry-level,United States
2022,Applied Data Scientist,Data Science and Research,50000,Entry-level,Austria
2021,Cloud Data Architect,Data Architecture and Modeling,250000,Senior,United States
2022,Research Scientist,Data Science and Research,84053,Executive,Netherlands
2022,Data Scientist,Data Science and Research,131752,Mid-level,United Kingdom
2022,Analytics Engineer,Leadership and Management,48000,Senior,United States
2022,Data Science Manager,Data Science and Research,260500,Executive,United States
2022,Data Science Manager,Data Science and Research,175100,Executive,United States
2022,Data Analyst,Data Analysis,55000,Entry-level,United States
2022,Data Analyst,Data Analysis,130000,Mid-level,United States
2022,Applied Machine Learning Scientist,Machine Learning and AI,77119,Senior,United Kingdom
2022,Data Scientist,Data Science and Research,52008,Entry-level,Belgium
2022,Data Engineer,Data Engineering,206699,Senior,United States
2022,Data Engineer,Data Engineering,99100,Senior,United States
2022,Analytics Engineer,Leadership and Management,200000,Mid-level,United States
2022,Analytics Engineer,Leadership and Management,54000,Mid-level,United States
2022,Analytics Engineer,Leadership and Management,130000,Entry-level,United States
2022,Data Engineer,Data Engineering,100000,Senior,United States
2022,Data Engineer,Data Engineering,80000,Senior,United States
2022,Data Scientist,Data Science and Research,100000,Senior,United States
2022,Data Specialist,Data Management and Strategy,221300,Senior,United States
2022,Data Specialist,Data Management and Strategy,148700,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,30000,Entry-level,United Kingdom
2022,Data Analyst,Data Analysis,28368,Entry-level,France
2022,Data Engineer,Data Engineering,91118,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,61566,Mid-level,United Kingdom
2022,Data Scientist,Data Science and Research,60938,Mid-level,Germany
2022,Data Science Manager,Data Science and Research,249260,Senior,United States
2022,Data Science Manager,Data Science and Research,185400,Senior,United States
2022,Data Scientist,Data Science and Research,80036,Mid-level,United Kingdom
2022,Data Analyst,Data Analysis,128875,Senior,United States
2022,Data Analyst,Data Analysis,93700,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,100000,Senior,United States
2022,Data Analyst,Data Analysis,136260,Senior,United States
2022,Data Analyst,Data Analysis,109280,Senior,United States
2022,Data Scientist,Data Science and Research,160000,Senior,United States
2022,Data Scientist,Data Science and Research,92000,Senior,United States
2022,Data Engineer,Data Engineering,135446,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,104663,Mid-level,United Kingdom
2022,Data Engineer,Data Engineering,129000,Entry-level,United States
2022,Data Engineer,Data Engineering,86000,Entry-level,United States
2022,Business Data Analyst,Data Analysis,100000,Senior,United States
2022,Data Scientist,Data Science and Research,25000,Mid-level,Turkey
2022,Data Analyst,Data Analysis,65257,Mid-level,Singapore
2022,AI Scientist,Machine Learning and AI,200000,Mid-level,United States
2022,Machine Learning Developer,Machine Learning and AI,180000,Entry-level,United States
2022,Data Scientist,Data Science and Research,153000,Mid-level,United States
2022,Data Analyst,Data Analysis,150075,Senior,United States
2022,Data Analyst,Data Analysis,110925,Senior,United States
2022,Machine Learning Scientist,Machine Learning and AI,22800,Mid-level,Egypt
2020,Data Analyst,Data Analysis,22809,Entry-level,Portugal
2022,Data Analyst,Data Analysis,15000,Entry-level,Indonesia
2022,Data Science Manager,Data Science and Research,133766,Senior,Australia
2022,Machine Learning Engineer,Machine Learning and AI,83000,Entry-level,United States
2022,Data Scientist,Data Science and Research,186000,Senior,United States
2022,Data Scientist,Data Science and Research,148800,Senior,United States
2022,Data Analyst,Data Analysis,112900,Senior,United States
2022,Data Analyst,Data Analysis,90320,Senior,United States
2022,ML Engineer,Machine Learning and AI,240000,Senior,United States
2022,ML Engineer,Machine Learning and AI,160000,Senior,United States
2022,Data Science Manager,Data Science and Research,300000,Senior,United States
2022,Data Science Manager,Data Science and Research,200000,Senior,United States
2022,Data Engineer,Data Engineering,65666,Mid-level,Germany
2022,AI Scientist,Machine Learning and AI,200000,Mid-level,United States
2022,Machine Learning Engineer,Machine Learning and AI,116976,Mid-level,United Kingdom
2022,Machine Learning Engineer,Machine Learning and AI,92350,Mid-level,United Kingdom
2022,AI Scientist,Machine Learning and AI,120000,Mid-level,United States
2022,Data Analyst,Data Analysis,112900,Senior,United States
2022,Data Analyst,Data Analysis,90320,Senior,United States
2022,Data Analytics Manager,Leadership and Management,145000,Senior,United States
2022,Data Analytics Manager,Leadership and Management,105400,Senior,United States
2020,Data Scientist,Data Science and Research,49268,Entry-level,Germany
2022,Data Scientist,Data Science and Research,215300,Senior,United States
2022,Data Scientist,Data Science and Research,158200,Senior,United States
2022,Data Engineer,Data Engineering,209100,Senior,United States
2022,Data Engineer,Data Engineering,154600,Senior,United States
2022,Data Analyst,Data Analysis,115934,Senior,United States
2022,Data Analyst,Data Analysis,81666,Senior,United States
2022,Data Engineer,Data Engineering,155000,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,84053,Mid-level,Germany
2022,Data Analyst,Data Analysis,164000,Senior,United States
2022,Data Analyst,Data Analysis,132000,Senior,United States
2022,Data Scientist,Data Science and Research,123000,Senior,United States
2022,ETL Developer,Data Engineering,52533,Mid-level,Greece
2022,Lead Data Engineer,Data Engineering,115222,Executive,Canada
2022,Data Engineer,Data Engineering,165400,Senior,United States
2022,Data Engineer,Data Engineering,132320,Senior,United States
2022,Data Architect,Data Architecture and Modeling,208775,Senior,United States
2022,Data Architect,Data Architecture and Modeling,147800,Senior,United States
2022,Data Engineer,Data Engineering,136994,Senior,United States
2022,Data Engineer,Data Engineering,101570,Senior,United States
2022,Machine Learning Engineer,Machine Learning and AI,35093,Entry-level,United Kingdom
2022,Data Engineer,Data Engineering,183600,Senior,United States
2022,Data Engineer,Data Engineering,100800,Senior,United States
2022,Data Analyst,Data Analysis,49253,Mid-level,United Kingdom
2022,Data Analyst,Data Analysis,36940,Mid-level,United Kingdom
2022,Data Analyst,Data Analysis,42026,Mid-level,Spain
2022,Data Analyst,Data Analysis,31520,Mid-level,Spain
2022,Data Analyst,Data Analysis,42026,Mid-level,Greece
